Country Name,Country Code,Series Name,Series Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Afghanistan,AFG,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,583.695855951422,..,..
Afghanistan,AFG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.79831032268565,-22.2363560711782,17.6981032082566,-5.10925117357525,14.7004462865811,-14.916329759471,44.562954917559,-6.37513449490784,-7.59232352283006,18.2247894284155,0.00526744138815616,-0.100705133732006,-5.65721784655963,5.97175185809004,6.41105902186369
Albania,ALB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.410863772173,31.5434438797069,28.7856504386147,25.9187455195517,24.5154120419235,22.7161641958722,22.0251140879353,21.9782570845961,20.537486307981,18.8453087247237,17.7083536239523,17.1536195739533,16.8370538440754,16.7943836018798,17.9558663972347,18.2267896025292,18.7668018946422,19.5651578123229,19.9901813581977,19.7802144171366,19.8499944651163,19.0221488477376
Albania,ALB,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,258000000,305000000,230000000,100000000,70000000,122000000,140000000,202000000,207000000,139000000,205000000,351000000,261000000,307000000,340000000,448000000,605000000,659000000,790000000,1079000000,1027000000,1091000000,1544000000,1947000000,1967000000,2339000000,2429000000,1917000000,1959000000,2292000000
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,23.9574919106695,23.8105066597225,20.0729179060642,18.8520751406844,18.0403314265347,16.8203725696072,15.6061801305352,16.0299218388153,16.9793941336596,18.5933534612466,15.4050638293415,7.48481872467814,12.4995914932505,15.9788298133865,11.983694347693,12.6408294970517,11.620333234637,10.1971272832635,11.4671662578473,16.8417629634305,20.1152855452625,21.3334108322137,20.9456161731319,20.8473864531722,22.2175607600291,23.0129911473171,25.2096077274316,28.2478654166425,25.3024181160681,25.2407486083138,27.9794352415409,29.2415371390963,28.9374877608303,28.9163151372576,28.2130014584625,27.2673911512668,28.9778991754721,31.5698080476189
Albania,ALB,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.532682634,..,..,..,..,..,..,..,..,..,7.135686528,..,..,..,..,..,..,..,..,..,7.070960686,..,..,..,..,..,..,..
Albania,ALB,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.4,..,..,39.2,..,..,..,..,26.7,..,..,..,23.2,..,..,..,..,..,..,..,11.3
Albania,ALB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.1,..,..,17,..,..,..,..,6.6,..,..,..,6.3,..,..,..,..,..,..,..,1.5
Albania,ALB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,84.9742584228516,..,86.5098266601563,88.2552490234375,90.1937103271484,91.1864166259766,87.0455932617188,82.0011215209961,82.2495269775391,85.2829666137695,88.3924865722656,87.8321762084961,88.6035690307617,88.8032989501953,90.0817413330078,90.8936309814453,77.7147598266602,70.3351211547852,68.7290573120117,68.6784896850586,67.8675537109375,69.3661804199219,71.313606262207,71.5446701049805,71.0780792236328,72.5371627807617,72.8685531616211,75.2434387207031,74.8022079467773,77.9093933105469,79.1895523071289,82.2005920410156,84.1250915527344,85.6949920654297,88.103889465332,89.7981567382813,92.2898330688477,96.2560806274414,97.6848678588867,97.3884811401367,95.7149963378906,95.2658920288086
Albania,ALB,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..,..,..,..,..,0.907710015773773,..,0.904850006103516,0.913110017776489,0.891520023345947,0.888339996337891,0.90106999874115,0.932120025157928,0.929149985313416,0.907209992408752,0.904959976673126,0.919340014457703,0.924399971961975,0.925499975681305,0.914520025253296,0.91923999786377,1.01195001602173,1.05314004421234,1.0220400094986,0.99397999048233,0.997720003128052,0.974699974060059,..,0.962639987468719,0.96644002199173,0.973630011081696,..,..,0.964119970798492,0.965430021286011,0.974629998207092,0.992269992828369,0.99889999628067,1.03197002410889,1.00547003746033,0.991559982299805,0.975859999656677,0.95973002910614,0.9444500207901,0.956219971179962,0.970860004425049,0.989030003547668
Albania,ALB,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32,35,42,..,..,..,..,..,13,13,10,14,4,16,4,9,2,2,15,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.7129821777344,..,..,..,..,..,..,95.9386367797852,..,..,96.8452987670898,97.2469711303711,..,..,..,..,..
Albania,ALB,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3313.55455325274,3379.20223461005,3542.37686467565,3680.13816782058,3710.25242883472,3845.41099378094,3891.87390731645,3999.37956322554,4155.69599866226,4261.90702163994
Albania,ALB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-18.2744380424838,33.8334784151677,73.0967869414719,38.8813001905388,15.4561688181261,3.55236883239726,11.7732512104118,18.4838615659379,24.2668566812557,16.9274279814178,19.1122009251541,-4.62556699844056,4.71153591560152,19.1935796745291,6.67409513862462,0.293590346822754,1.58899551501,1.15280128943292,0.969352997334539,11.3405971545248,13.2434552316103
Albania,ALB,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-17.1122775201628,6.233793571969,5.39532952401558,6.69542679214466,2.69306833996616,2.047752238386,2.94358257351558,6.30794535262285,0.678565770713746,3.11850449035613,2.7163257779187,7.07148161789127,1.90487705683854,7.65002576554889,4.77292229175745,5.39268208316818,1.13502794591503,1.96183841902031,0.76759260587103,2.04752052278951,0.835138066352542
Algeria,DZA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.1069798696683,8.39504849504573,9.74941999421354,9.22498210721608,9.81055803710398,9.44047738886738,7.69131487186431,7.54307759118363,7.57062579400626,6.58667599204035,9.34336541090136,8.46644357650095,8.1105898797768,8.77068635508419,9.85111712761217,10.2863970707309,11.5787073364509,12.22009479501,11.7559033143154
Algeria,DZA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,857000000,1304000000,1887000000,4687000000,4700000000,5259000000,5944000000,6326000000,9551000000,13871000000,14396000000,13170000000,12583000000,12795000000,12841000000,7832000000,8225000000,7810000000,9570000000,12880000000,12440000000,11510000000,10410000000,8892000000,10258000000,13250000000,13894000000,10209000000,12525000000,22031000000,19133000000,18799000000,23163000000,31304000000,46002000000,54613000000,60163000000,79298000000,45174000000,57053000000,73489000000,71866000000,64974000000,60061000000,34668000000,30026000000,35191000000
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.4425191541398,20.4495619832458,25.5036630012744,38.7490436138728,33.6889362162921,33.0545839253536,30.58656693011,25.5358367212767,31.1483002053416,34.3384614657894,34.5872507738721,30.9248563230201,27.9418061120348,25.7100161819841,23.5839328880834,12.8547573361278,14.2724747252216,15.5078678786413,18.6392633357627,23.4436850828471,29.11782217052,25.3195942793437,21.7838769961664,22.5307252452381,26.1947759790559,29.7604483251847,30.9063113798645,22.5783540098039,28.150113118469,42.0697177213416,36.6893054432186,35.5045367079002,38.2488294222687,40.0532239019033,47.2051950916585,48.8106865549172,47.0681648423813,47.9733430015871,35.3716518568122,38.4445473501205,38.7881186400386,36.8905478100074,33.2098978857357,30.4876572080909,23.1717780134205,20.8724852102256,22.6322322911166
Algeria,DZA,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.717974357,..,..,..,..,..,..,..,..,..,0.742975054,..,..,..,..,..,..,..,..,..,0.757500587,..,..,..,..,..,..,..
Algeria,DZA,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.9,..,..,..,..,22.9,..,..,22.5,..,..,..,..,23.6,..,24,..,..,..,15.4,..,..,..,..,..,11.7,..,..,..,..,..
Algeria,DZA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,..,..,..,..,9.2,..,..,11.3,..,..,..,..,5.4,..,11.1,..,..,..,3.4,..,..,..,..,..,3,..,..,..,..,..
Algeria,DZA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,11.5636701583862,12.1491603851318,13.6150398254395,14.8496599197388,16.1389408111572,18.5193500518799,21.6502895355225,25.4859199523926,28.1584491729736,30.232780456543,32.3552093505859,35.4136505126953,38.716968536377,42.091121673584,45.2989311218262,49.6570892333984,52.1611709594727,53.2294502258301,59.941520690918,59.4141883850098,57.8655090332031,57.572509765625,57.7007789611816,58.7235412597656,58.6654281616211,58.9805908203125,59.5163497924805,..,65.6774978637695,65.1169815063477,68.8199768066406,71.9489135742188,74.1038589477539,77.5079879760742,78.9892120361328,79.8845291137695,70.3138580322266,76.7010803222656,92.8778305053711,96.9372787475586,99.6143493652344,..,..,..,..,..,..
Algeria,DZA,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,0.411489993333817,0.434410005807877,0.47095999121666,0.487540006637573,0.514890015125275,0.529389977455139,0.545870006084442,0.580900013446808,0.614030003547668,0.639050006866455,0.656859993934631,0.68190997838974,..,0.714770019054413,0.726300001144409,0.742169976234436,0.737659990787506,0.744260013103485,0.758840024471283,0.774030029773712,0.797720015048981,0.817049980163574,0.836489975452423,0.86201000213623,0.885200023651123,0.901149988174438,0.954659998416901,..,1.01112997531891,1.04744005203247,1.06335997581482,1.06369996070862,1.08735001087189,1.09079003334045,1.09557998180389,1.09433996677399,1.08138000965118,1.03848004341125,1.01119005680084,1.03617000579834,1.03872001171112,..,..,..,..,..,..
Algeria,DZA,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,204,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.6308784484863,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.8734970092773,..,..,..,72.648681640625,..,75.1360473632813,..,..,..,..,..,..,..,..,..
Algeria,DZA,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,2019.94197462252,2514.3402452045,2530.77159495671,2650.62522974734,2696.22040423861,2827.40018664837,2802.21533680495,2995.5901075453,3111.51332578879,3041.213078337,3026.03422128656,3133.90309413685,3223.6953915818,3322.8321679498,3356.89057750204,3283.96556560778,3170.16694961689,3025.84330950431,3087.7510463129,3032.40348470117,2883.63452176573,2893.76789036371,2791.81697549804,2698.9228887096,2729.66493455376,2788.07636600147,2789.36148124253,2900.6448636551,2939.78348802199,2989.5073156227,3079.97807555262,3191.63306887122,3373.50486917881,3462.39985422518,3580.14866180279,3608.22158364138,3759.35612501955,3811.89648851554,3801.91917182733,3890.75247420059,3897.83686979702,3918.94633258541,3939.27323147054,4006.93015559858,4066.13258379919,4170.32181792467,4117.74285310042
Algeria,DZA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-25.9328370979195,38.5390362367731,5.45454651809084,-6.03448165723601,0.55045742983792,3.46715189713818,-0.529099140634273,6.02836802110728,7.19063763028869,-12.9485167531435,0.299998923282914,10.1999969841925,6.20000418193578,5.70000053519983,2.59999755061182,-0.299996926581187,5.99999356513101,0.399998609041589,8.00000215573297,3.4000002281571,-0.899992254200839,3.89999169726632,-1.89999313235441,-3.40000234882609,6.29999713588336,7.5000018719854,6.30000364557748,1.69999323836565,6.00507511510511,6.36303449542707,-2.46079828519488,4.04457912057316,8.43361234646831,3.06814259574865,5.73896159211893,-2.64101754344003,-1.04045404656496,-2.8594990694468,-10.0359423348522,-0.855367384107012,-3.01432311443713,-3.78125424749854,-5.7,0.199999999698534,0.500000000070798,7.00000000102139,-6.1000000008295
Algeria,DZA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4.60000000000011,12.8000000000001,-1.19999999999997,19.5000000000001,5.40000000000001,2.29999999999994,8.09999999999998,2.49999999999999,-3.80000000000005,21.0999999999996,4.90000000000035,11.6000000000002,7.19999999999983,8.2,2.49999999999999,6,1.7999999999999,0.999999999999957
American Samoa,ASM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,127000000,199000000,67000000,83000000,50000000,65000000,81000000,104000000,125000000,127000000,199000000,187000000,177000000,212000000,201000000,254000000,288000000,368000000,308000000,311000000,327000000,316000000,481000000,252000000,272000000,313000000,424000000,415000000,345000000,346000000,318000000,388000000,460000000,446000000,374000000,439000000,331000000,337000000,484000000,320000000,300000000,422000000,388000000,346000000,379000000,388000000,397000000
American Samoa,ASM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.171875,97.9007633587786,90.3732809430255,99.6,100.405679513185,97.4903474903475,114.464285714286,78.5185185185185,63.5253054101222,58.7719298245614,75.46875,71.7868338557994,66.7185069984448,63.5958395245171,63.9344262295082,59.1503267973856
American Samoa,ASM,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.48097589,..,..,..,..,..,..,..,..,..,3.355892976,..,..,..,..,..,..,..,..,..,3.271014103,..,..,..,..,..,..,..
American Samoa,ASM,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.9164199829102,90.7578582763672,91.3399887084961,91.5556716918945,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.906539976596832,0.948539972305298,0.990209996700287,0.945940017700195,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,97.3441619873047,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-1.95272353545735,-16.3522012578616,5.13784461152882,-6.67461263408819,1.27713920817369,-0.378310214375787,-21.3924050632911,-15.9420289855072,-11.6858237547893,4.77223427331887,-0.414078674948243,4.57380457380457,7.35586481113319,-1.11111111111111,-21.9101123595506
American Samoa,ASM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95000000,90000000,97000000,118000000
Andorra,AND,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"School enrollment, secondary (% gross)",SE.SEC.ENRR,15.3682899475098,14.7160596847534,13.816309928894,17.3354091644287,25.9345302581787,34.1382713317871,..,..,..,..,..,..,49.4399681091309,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"School enrollment, secondary (gross), gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.01363003253937,1.22162997722626,0.967559993267059,1.52079999446869,1.13931000232697,2.02992010116577,..,..,..,..,..,..,1.1083300113678,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
